chainlength	davareTime	duerrReactionTime	duerrAgeTime	klodaTime	gunzelReactionTime	gunzelAgeTime	deltaBoundTime	DBAgeTime	multi_gunzelReactionTime	deltaBound	inter_gunzelReaction
12	0.0	0.0	0	0	0	0	0.0	0	0.031002044677734375	16954928381	16391973185.0
17	0.0	0.0	0	0	0	0	0.0	0	0.028661727905273438	8668637932	8159324492.0
15	0.0	0.0	0	0	0	0	0.0	0	1.8136177062988281	3165362303	2645970972.0
17	0.0	0.0	0	0	0	0	0.0	0	1.1151537895202637	3879629180	3486240428.0
16	0.0	0.0	0	0	0	0	0.0	0	0.03829646110534668	48942680189	46274211918.0
22	0.0	0.0	0	0	0	0	0.0	0	0.7531769275665283	28675859756	26615751414.0
17	0.0	0.0	0	0	0	0	0.0	0	1.5459063053131104	38311280978	37103650462.0
9	0.0	0.0	0	0	0	0	0.0	0	0.8992486000061035	14146711873	13558838796.0
19	0.0	0.0	0	0	0	0	0.0	0	0.4732966423034668	31481130871	30306860035.0
14	0.0	0.0	0	0	0	0	0.0	0	0.6519801616668701	14499367188	13753344583.0
20	0.0	0.0	0	0	0	0	0.0	0	0.2541847229003906	2669938392	2392866728.0
14	0.0	0.0	0	0	0	0	0.0	0	0.050919532775878906	1396328085	1397929985.0
12	0.0	0.0	0	0	0	0	0.0	0	0.00403594970703125	23876610364	24325169334.0
16	0.0	0.0	0	0	0	0	0.0	0	2.5061280727386475	21213319418	20525818645.0
13	0.0	0.0	0	0	0	0	0.0	0	0.08294844627380371	11378942759	11058947450.0
18	0.0	0.0	0	0	0	0	0.0	0	3.1537551879882812	13677838073	13437306869.0
17	0.0	0.0	0	0	0	0	0.0	0	0.022072792053222656	29745708517	29810064895.0
26	0.0	0.0	0	0	0	0	0.0	0	2.463840961456299	15117241632	13938485606.0
16	0.0	0.0	0	0	0	0	0.0	0	0.03109431266784668	17480033717	16718214026.0
15	0.0	0.0	0	0	0	0	0.0	0	0.18123507499694824	29506396533	28734783443.0
28	0.0	0.0	0	0	0	0	0.0	0	1.8148226737976074	19583280967	17404642865.0
16	0.0	0.0	0	0	0	0	0.00099945068359375	0	0.0679025650024414	6592361413	5644031577.0
12	0.0	0.0	0	0	0	0	0.0	0	0.9087812900543213	11097412062	10854387635.0
15	0.0	0.0	0	0	0	0	0.0	0	2.9295451641082764	32152690366	31125813840.0
11	0.0	0.0	0	0	0	0	0.0	0	1.097501277923584	21590964713	20840443152.0
18	0.0	0.0	0	0	0	0	0.0	0	1.0331199169158936	31619387557	29590527977.0
14	0.0	0.0	0	0	0	0	0.0	0	0.020654678344726562	26242680189	29513392691.0
23	0.0	0.0	0	0	0	0	0.0	0	3.4190516471862793	17579247915	15350318996.0
12	0.0	0.0	0	0	0	0	0.0	0	0.47222137451171875	22971288021	22100256370.0
20	0.0	0.0	0	0	0	0	0.0	0	1.1213233470916748	36378231214	34756333205.0
16	0.0	0.0	0	0	0	0	0.0	0	1.9142229557037354	11021615380	10576534873.0
18	0.0	0.0	0	0	0	0	0.0	0	0.015657901763916016	53034775332	50221606168.0
17	0.0	0.0	0	0	0	0	0.0	0	1.5798163414001465	2219364655	1736737540.0
14	0.0	0.0	0	0	0	0	0.0	0	1.0642035007476807	19216675428	18664763616.0
9	0.0	0.0	0	0	0	0	0.0	0	2.0155792236328125	402109741	396347245.0
18	0.0	0.0	0	0	0	0	0.0	0	0.9887588024139404	6173862636	5607220888.0
21	0.0	0.0	0	0	0	0	0.0	0	0.04136490821838379	31496328085	30755214033.0
11	0.0	0.0	0	0	0	0	0.0	0	0.4882686138153076	5099757622	4892953036.0
19	0.0	0.0	0	0	0	0	0.0	0	0.02013850212097168	8238043561	7437257422.0
30	0.0009968280792236328	0.0009608268737792969	0	0	0	0	0.0	0	0.26379919052124023	24123223406	16968039308.0
23	0.0	0.0	0	0	0	0	0.0	0	2.452049493789673	25605616121	23509386217.0
16	0.0	0.0	0	0	0	0	0.0	0	0.3890218734741211	11519067872	10950268523.0
19	0.0	0.0	0	0	0	0	0.0	0	0.029079198837280273	31003839865	29696109616.0
13	0.0	0.0	0	0	0	0	0.0	0	0.17522907257080078	20561045305	20253733146.0
19	0.0	0.0	0	0	0	0	0.001001596450805664	0	3.967133045196533	22114285133	21458015492.0
17	0.0	0.0	0	0	0	0	0.0	0	2.206083059310913	13852361413	13480345893.0
16	0.0	0.0	0	0	0	0	0.0	0	2.4583075046539307	21146789632	20455802129.0
15	0.0	0.0	0	0	0	0	0.0	0	2.485140800476074	9126328085	8738023851.0
15	0.0	0.0	0	0	0	0	0.0	0	0.770719051361084	14340071343	13469218452.0
13	0.0	0.0	0	0	0	0	0.0	0	0.6050326824188232	33923452094	33189116088.0
14	0.0	0.0	0	0	0	0	0.0	0	2.4453065395355225	21667959457	20968348036.0
9	0.0	0.0	0	0	0	0	0.0	0	0.1762404441833496	5368619337	5238691907.0
13	0.0	0.0	0	0	0	0	0.0	0	1.9007983207702637	4809253667	4420215373.0
18	0.0	0.0	0	0	0	0	0.0	0	0.10611176490783691	18134909934	16289361754.0
15	0.0	0.0	0	0	0	0	0.0	0	0.21825242042541504	2154731902	1898239317.0
21	0.0	0.0	0	0	0	0	0.0	0	0.7026455402374268	15842109783	13827113703.0
19	0.0	0.0	0	0	0	0	0.0	0	0.2178940773010254	45018112049	37954821598.0
19	0.0	0.0	0	0	0	0	0.0	0	0.021506786346435547	15528437534	14868533039.0
20	0.0	0.0	0	0	0	0	0.0	0	0.0029900074005126953	70347570168	66482505782.0
19	0.0	0.0	0	0	0	0	0.0	0	0.02119588851928711	23030364111	24256980956.0
15	0.0	0.0	0	0	0	0	0.0	0	1.1148200035095215	39990527192	40120154188.0
10	0.0	0.0	0	0	0	0	0.0	0	1.7025723457336426	4574715508	4272153999.0
16	0.0	0.0	0	0	0	0	0.0	0	0.19747233390808105	9319364655	7759981948.0
13	0.0	0.0	0	0	0	0	0.0	0	2.509636402130127	23665578597	22961798454.0
9	0.0	0.0	0	0	0	0	0.0	0	0.48622632026672363	13187354416	12887004071.0
21	0.0	0.0	0	0	0	0	0.0	0	0.6712114810943604	24714864390	23781250860.0
17	0.0	0.0	0	0	0	0	0.0	0	0.01559591293334961	12306305183	12336814840.0
19	0.0	0.0	0	0	0	0	0.001004934310913086	0	0.15422558784484863	5347245700	3847919255.0
25	0.0	0.0	0	0	0	0	0.0	0	0.14324665069580078	34596478736	31128225423.0
14	0.0	0.0	0	0	0	0	0.0	0	0.034979820251464844	49696361656	47334077097.0
15	0.0	0.0	0	0	0	0	0.0	0	0.6409738063812256	2273047361	2307990098.0
21	0.0	0.0	0	0	0	0	0.0	0	1.5859248638153076	4067909811	3513548059.0
15	0.0	0.0	0	0	0	0	0.0	0	0.9812161922454834	42460204516	41114029951.0
27	0.0	0.0	0	0	0	0	0.0	0	0.84885573387146	75577202445	66813434388.0
13	0.0	0.0	0	0	0	0	0.0	0	0.9252510070800781	1038489068	788008211.0
20	0.0	0.0	0	0	0	0	0.0	0	0.7011382579803467	21565085574	15103840425.0
14	0.0	0.0	0	0	0	0	0.0	0	2.3383946418762207	4834548606	4434597537.0
22	0.0	0.0	0	0	0	0	0.0	0	3.392426013946533	9535790996	9118317359.0
20	0.0	0.0	0	0	0	0	0.0	0	3.060682773590088	5028112049	3410490063.0
16	0.0	0.0	0	0	0	0	0.0	0	2.3446578979492188	34643377097	33459664480.0
18	0.0	0.0	0	0	0	0	0.0	0	0.04799771308898926	25167866117	23940788375.0
17	0.0	0.0	0	0	0	0	0.0	0	0.22034478187561035	44937909811	37856844232.0
19	0.0	0.0	0	0	0	0	0.0	0	0.002994060516357422	60501363976	56170387990.0
18	0.0	0.0	0	0	0	0	0.0	0	1.1637251377105713	21874095578	19555135715.0
22	0.0	0.0	0	0	0	0	0.0	0	0.030644893646240234	15408065060	14771633967.0
9	0.0	0.0	0	0	0	0	0.0	0	0.5355422496795654	37261416841	35886447285.0
10	0.0	0.0	0	0	0	0	0.0	0	0.3653559684753418	13479494197	13240794931.0
13	0.0	0.0	0	0	0	0	0.0	0	1.5281596183776855	6855936992	6605309868.0
18	0.0	0.0	0	0	0	0	0.0	0	1.4502625465393066	16676789632	15801278623.0
12	0.0	0.0	0	0	0	0	0.0009951591491699219	0	1.0663692951202393	11837790032	11635221592.0
11	0.0	0.0	0	0	0	0	0.0	0	0.0	40483041479	44974893772.0
18	0.0	0.0	0	0	0	0	0.0	0	0.1912686824798584	12713904094	12213085944.0
22	0.0	0.0	0	0	0	0	0.0	0	1.0736773014068604	35633223406	32878065102.0
11	0.0	0.0	0	0	0	0	0.0	0	1.4422252178192139	1268676984	1396499390.0
13	0.0	0.0	0	0	0	0	0.0	0	2.358405351638794	12643199829	12292538970.0
13	0.0	0.0	0	0	0	0	0.0	0	1.8764498233795166	23918227827	23194385263.0
23	0.0	0.0	0	0	0	0	0.0	0	1.5882937908172607	33122918751	30878704267.0
21	0.0	0.0	0	0	0	0	0.0	0	0.10561251640319824	23493121372	21577876898.0
17	0.0	0.0	0	0	0	0	0.0	0	1.033740758895874	1486874720	1563677916.0
15	0.0	0.0	0	0	0	0	0.0	0	1.5408117771148682	17216058901	16922491651.0
13	0.0	0.0	0	0	0	0	0.0	0	1.2543129920959473	31315025082	29189923299.0
11	0.0	0.0	0	0	0	0	0.0	0	1.812565803527832	3690859741	3668067896.0
16	0.0	0.0	0	0	0	0	0.0	0	1.0974993705749512	27502825894	25800576140.0
14	0.0	0.00099945068359375	0	0	0	0	0.0	0	1.439258098602295	18402673448	18752353298.0
16	0.0	0.0	0	0	0	0	0.0	0	0.04052424430847168	32811367831	30980543384.0
14	0.0	0.0	0	0	0	0	0.0	0	0.04935860633850098	24517232461	23696622639.0
16	0.0	0.0	0	0	0	0	0.0	0	0.0187075138092041	49798009641	47201854998.0
14	0.0	0.0	0	0	0	0	0.0	0	1.9484245777130127	628515157	495861977.0
16	0.0	0.0	0	0	0	0	0.0	0	2.618105888366699	21234683137	20555545890.0
16	0.0	0.0	0	0	0	0	0.0	0	0.012523174285888672	12613798491	12392856333.0
17	0.0	0.0	0	0	0	0	0.0	0	0.003032207489013672	59813798491	58616313809.0
23	0.0	0.0	0	0	0	0	0.0	0	2.4348084926605225	21771204900	20815148060.0
25	0.0	0.0	0	0	0	0	0.0	0	0.20436382293701172	48494490030	38976726653.0
14	0.0	0.0	0	0	0	0	0.0	0	0.025594234466552734	12584160485	11812711220.0
15	0.0	0.0	0	0	0	0	0.0009989738464355469	0	0.019614219665527344	22389240885	22054059107.0
20	0.0	0.0	0	0	0	0	0.0	0	0.03909707069396973	8375790996	7780923948.0
18	0.0	0.0	0	0	0	0	0.0	0	0.09301114082336426	1803293643	1643457500.0
9	0.0	0.0	0	0	0	0	0.0	0	0.022027969360351562	6838043561	6841221997.0
20	0.0	0.0	0	0	0	0	0.0	0	0.21139121055603027	24414153463	17760403613.0
24	0.0	0.0	0	0	0	0	0.0	0	0.11161541938781738	16825117546	14875719618.0
18	0.0	0.0	0	0	0	0	0.0	0	1.7311100959777832	2107790032	1864730686.0
24	0.0	0.0	0	0	0	0	0.0	0	0.0765073299407959	3332605252	2567377280.0
16	0.0	0.0	0	0	0	0	0.0	0	0.008622407913208008	28157511615	25421052652.0
17	0.0	0.0	0	0	0	0	0.0	0	0.018120288848876953	7556305183	6676624798.0
14	0.0	0.0	0	0	0	0	0.0	0	1.071211814880371	19185361668	18590670181.0
13	0.0	0.0	0	0	0	0	0.0	0	0.1771862506866455	41899364655	39776091951.0
19	0.0	0.0	0	0	0	0	0.0	0	2.92014741897583	9350767722	8737889785.0
21	0.0	0.0	0	0	0	0	0.0	0	1.0292317867279053	27034516552	26258874563.0
25	0.0	0.0	0	0	0	0	0.0	0	0.9361858367919922	33708682996	31246904938.0
20	0.0	0.0	0	0	0	0	0.0	0	1.0487449169158936	15055882658	14484809742.0
13	0.0	0.0	0	0	0	0	0.0	0	1.1079611778259277	6180521440	4997164572.0
18	0.0	0.0	0	0	0	0	0.0	0	1.0043060779571533	5324170155	4901510127.0
15	0.0	0.0	0	0	0	0	0.0	0	0.0812385082244873	7904241674	7966656086.0
9	0.0	0.0	0	0	0	0	0.0	0	0.3838984966278076	14240941811	13561718055.0
17	0.0	0.0	0	0	0	0	0.0	0	3.5403695106506348	8896183077	8570918036.0
14	0.0	0.0	0	0	0	0	0.0	0	0.37705206871032715	17035538228	15654763653.0
12	0.0	0.0	0	0	0	0	0.0	0	0.999248743057251	24025415537	23436142622.0
13	0.0	0.0	0	0	0	0	0.0	0	0.892183780670166	25987202445	25783532395.0
17	0.0	0.0	0	0	0	0	0.0009999275207519531	0	0.007502079010009766	29220793287	28641563419.0
21	0.0	0.0	0	0	0	0	0.0	0	0.6693575382232666	2629327845	2258205316.0
12	0.0	0.0	0	0	0	0	0.0	0	0.03706502914428711	5833292092	5936345982.0
14	0.0	0.0	0	0	0	0	0.0	0	0.020656824111938477	20911942522	20743273082.0
22	0.0	0.0	0	0	0	0	0.0	0	0.6156141757965088	4222636757	3412368757.0
10	0.0	0.0	0	0	0	0	0.0	0	0.02301621437072754	23407511615	22758329568.0
20	0.0	0.0	0	0	0	0	0.0	0	2.4573376178741455	19439249993	18578457899.0
11	0.0	0.0	0	0	0	0	0.0	0	1.6708016395568848	13941409754	13353060112.0
18	0.0	0.0	0	0	0	0	0.0	0	0.3790271282196045	33884730560	27179279623.0
16	0.0	0.0	0	0	0	0	0.0	0	1.5459258556365967	18198071387	17451596738.0
12	0.0	0.0	0	0	0	0	0.0	0	0.017038822174072266	15912414094	16147086784.0
18	0.0	0.0	0	0	0	0	0.0	0	0.6485610008239746	60631524057	58438503944.0
13	0.0	0.0	0	0	0	0	0.0	0	1.4494779109954834	24180998764	23985158314.0
20	0.0	0.0	0	0	0	0	0.0	0	0.1558971405029297	9154732441	7286874091.0
26	0.0	0.0	0	0	0	0	0.0	0	2.4876956939697266	11176502415	10395219339.0
19	0.0	0.0	0	0	0	0	0.0	0	0.07698369026184082	6075790996	5791252802.0
10	0.0	0.0	0	0	0	0	0.0	0	0.016616106033325195	11738478337	12458557139.0
23	0.0	0.0	0	0	0	0	0.0	0	1.5768992900848389	20386619231	17343926684.0
16	0.0	0.0	0	0	0	0	0.0	0	0.9969766139984131	29928797364	28086961148.0
16	0.0	0.0	0	0	0	0	0.0	0	0.9959421157836914	27653367929	29942928946.0
14	0.0	0.0	0	0	0	0	0.0	0	0.011050224304199219	43225924649	45922102874.0
24	0.0	0.0	0	0	0	0	0.0	0	1.1962389945983887	39287734540	31547102450.0
16	0.0	0.0	0	0	0	0	0.0	0	0.5042674541473389	20719234116	17990884140.0
16	0.0	0.0	0	0	0	0	0.0	0	1.136866569519043	16313946973	15554637913.0
20	0.0	0.0	0	0	0	0	0.0009999275207519531	0	2.461038589477539	18933050664	17111220982.0
21	0.0	0.0	0	0	0	0	0.0	0	2.6025216579437256	44680102102	43171559697.0
15	0.0	0.0	0	0	0	0	0.0	0	0.004082202911376953	50178227827	48877137535.0
17	0.0	0.0010497570037841797	0	0	0	0	0.0	0	0.08260297775268555	5307803031	5127267081.0
13	0.0	0.0	0	0	0	0	0.0	0	0.017613649368286133	49568501164	47813455173.0
16	0.0	0.0	0	0	0	0	0.0	0	0.6475965976715088	46960548667	51530885471.0
29	0.0	0.0	0	0	0	0	0.0	0	0.7095575332641602	47024087592	44430199567.0
23	0.0	0.0	0	0	0	0	0.0	0	2.64803409576416	2672362924	2369450840.0
12	0.0	0.0	0	0	0	0	0.0	0	1.4342076778411865	39689247877	40080765371.0
16	0.0	0.0	0	0	0	0	0.0	0	1.5524311065673828	2295283433	1727952997.0
22	0.0	0.0	0	0	0	0	0.0	0	0.639972448348999	57544087592	54625225949.0
23	0.0	0.0	0	0	0	0	0.0	0	0.04405498504638672	35101965610	32392379377.0
16	0.0	0.0	0	0	0	0	0.0	0	2.44632625579834	13424548606	12725037543.0
17	0.0	0.0	0	0	0	0	0.0	0	0.29074931144714355	9163839865	7346122941.0
20	0.0	0.0	0	0	0	0	0.0	0	0.32069849967956543	18852825423	16609161279.0
13	0.0	0.0	0	0	0	0	0.0	0	0.9122247695922852	9027006889	8390006431.0
15	0.0	0.0	0	0	0	0	0.0	0	2.463324546813965	12707136029	12463243830.0
17	0.0	0.0	0	0	0	0	0.0	0	0.04041457176208496	10965930105	9829437093.0
11	0.0	0.0	0	0	0	0	0.0	0	0.8921847343444824	41742372392	43973363519.0
14	0.0	0.0	0	0	0	0	0.0	0	0.6106424331665039	26700837595	25484324471.0
13	0.0	0.0	0	0	0	0	0.0	0	0.0030329227447509766	24037202445	23823940800.0
15	0.0010008811950683594	0.0	0	0	0	0	0.0	0	1.075756549835205	22316305183	21361991812.0
20	0.0	0.0	0	0	0	0	0.0	0	3.1763792037963867	21130113901	14715857353.0
22	0.0	0.0	0	0	0	0	0.0	0	2.4603524208068848	22966080891	22006254129.0
21	0.0	0.0	0	0	0	0	0.0009996891021728516	0	0.013519763946533203	36059879199	33539677863.0
12	0.0	0.0	0	0	0	0	0.0	0	1.4542629718780518	835362303	783998975.0
21	0.0	0.0	0	0	0	0	0.0	0	0.2302842140197754	39603624006	32165709793.0
13	0.0	0.0	0	0	0	0	0.0	0	0.9057471752166748	16538478337	16317805672.0
9	0.0	0.0	0	0	0	0	0.0	0	0.8931834697723389	20003914203	19657201648.0
13	0.0	0.0	0	0	0	0	0.0	0	0.014003753662109375	20814137991	20512585032.0
17	0.0	0.0	0	0	0	0	0.0	0	2.1138181686401367	25964556845	25291268328.0
18	0.0	0.0	0	0	0	0	0.0	0	0.07669687271118164	19108682996	17475970562.0
17	0.0	0.0	0	0	0	0	0.0	0	0.6626620292663574	27703496876	26706698683.0
12	0.0	0.0	0	0	0	0	0.0	0	0.02299785614013672	43774318241	42450613325.0
21	0.0	0.0	0	0	0	0	0.0	0	2.464625835418701	44177534517	43457730897.0
25	0.0	0.0	0	0	0	0	0.0	0	0.12232279777526855	16941520431	13369182659.0
22	0.0	0.0	0	0	0	0	0.0	0	0.03662109375	43051363976	39443467833.0
17	0.0	0.0	0	0	0	0	0.0	0	0.09496665000915527	2253442073	2176087300.0
10	0.0	0.0	0	0	0	0	0.0	0	0.022050142288208008	23971286384	23465361888.0
21	0.0	0.0	0	0	0	0	0.0	0	2.4449965953826904	45982349214	42345507125.0
15	0.0	0.0	0	0	0	0	0.0	0	0.06902480125427246	5366087555	5085934684.0
13	0.0	0.0	0	0	0	0	0.0	0	0.020665407180786133	21570474511	21108622437.0
18	0.0	0.0	0	0	0	0	0.0	0	3.5591237545013428	21907598134	21218746951.0
13	0.0	0.0	0	0	0	0	0.0	0	0.3734591007232666	24455455266	23674544161.0
19	0.0	0.0	0	0	0	0	0.0	0	2.506153106689453	23278864776	20345727817.0
21	0.0	0.0	0	0	0	0	0.0	0	0.6704862117767334	64556361656	55774069810.0
20	0.0	0.0	0	0	0	0	0.0	0	0.016625642776489258	31276064653	30088777743.0
24	0.0	0.0	0	0	0	0	0.0	0	1.1088049411773682	26370248908	23866654124.0
17	0.0	0.0	0	0	0	0	0.0	0	1.4341742992401123	44868850430	43449815279.0
12	0.0	0.0	0	0	0	0	0.0	0	0.06830453872680664	45043210665	43518053683.0
18	0.0	0.0	0	0	0	0	0.0	0	0.035349369049072266	20613049153	19593845087.0
17	0.0	0.0	0	0	0	0	0.0	0	0.9342403411865234	1468489068	1144502255.0
20	0.0	0.0	0	0	0	0	0.0	0	0.6486241817474365	51722771855	56051078502.0
32	0.0	0.0	0	0	0	0	0.0	0	1.6570565700531006	24913042872	17659256850.0
14	0.0	0.0	0	0	0	0	0.0	0	0.19284272193908691	25955605873	24855368051.0
14	0.0	0.0	0	0	0	0	0.0	0	1.0707533359527588	24416292664	23325171063.0
16	0.0	0.0	0	0	0	0	0.0	0	1.54056978225708	20638490771	19385680611.0
10	0.0	0.0	0	0	0	0	0.0	0	0.9101824760437012	18777534517	18147130970.0
15	0.0	0.0	0	0	0	0	0.0	0	2.210270404815674	13531210609	13171490247.0
12	0.0	0.0	0	0	0	0	0.0	0	0.3734097480773926	14739494197	14142322328.0
28	0.0	0.0	0	0	0	0	0.0	0	0.06302332878112793	29851143939	26739893833.0
11	0.0	0.0	0	0	0	0	0.0	0	0.3779728412628174	23933812049	23374881697.0
23	0.0	0.0	0	0	0	0	0.0	0	0.14759469032287598	9574245038	7623118139.0
11	0.0	0.0	0	0	0	0	0.0	0	0.8921806812286377	30211889799	29304018580.0
12	0.0	0.0	0	0	0	0	0.0	0	0.485823392868042	1868019244	1779477913.0
12	0.0	0.0	0	0	0	0	0.0	0	0.4973258972167969	959757622	885194406.0
24	0.0	0.0009999275207519531	0	0	0	0	0.0	0	0.1176447868347168	22050828057	17810050055.0
19	0.0	0.0	0	0	0	0	0.0	0	0.6496446132659912	35815366917	34626495810.0
21	0.0	0.0	0	0	0	0	0.0	0	1.6718440055847168	15075910377	13211487072.0
18	0.0	0.0	0	0	0	0	0.0	0	1.457869052886963	26346396533	25540853990.0
13	0.0	0.0	0	0	0	0	0.00099945068359375	0	0.018614530563354492	27775888684	34860862577.0
19	0.0	0.0	0	0	0	0	0.0	0	0.8932075500488281	28489862291	25708868732.0
18	0.0	0.0	0	0	0	0	0.0	0	0.0030274391174316406	33464962944	31192352831.0
19	0.0	0.0	0	0	0	0	0.0	0	0.2058403491973877	52924730560	47543005480.0
22	0.0	0.0	0	0	0	0	0.0	0	0.27578043937683105	36526276754	33948191653.0
20	0.0	0.0	0	0	0	0	0.0	0	0.12955284118652344	24915070968	22374906706.0
21	0.0	0.0	0	0	0	0	0.0	0	1.339186668395996	31682294972	29030828579.0
12	0.0	0.0	0	0	0	0	0.0	0	0.003996133804321289	11953919955	11913107553.0
11	0.0	0.0	0	0	0	0	0.0	0	0.3633551597595215	38102166985	37125317798.0
16	0.0	0.0	0	0	0	0	0.0	0	2.172473907470703	33566912400	34123623202.0
15	0.0	0.0	0	0	0	0	0.0	0	2.6014931201934814	40322494453	38828960856.0
19	0.0	0.0	0	0	0	0	0.0	0	0.649646520614624	23964895003	23198522994.0
9	0.0	0.0	0	0	0	0	0.0	0	0.6424107551574707	37266924008	35881120234.0
23	0.0	0.0	0	0	0	0	0.0	0	0.21698784828186035	40440774591	32759739365.0
19	0.0	0.0	0	0	0	0	0.0	0	0.006047248840332031	38355185607	35967209105.0
23	0.0	0.0	0	0	0	0	0.0	0	0.8363363742828369	15898891094	14846663024.0
16	0.0	0.0	0	0	0	0	0.0	0	2.4323973655700684	26808169250	25485048114.0
22	0.0	0.0	0	0	0	0	0.0	0	0.47344136238098145	6624607632	4618907277.0
10	0.0	0.0	0	0	0	0	0.0	0	0.041631221771240234	6841914247	6612567719.0
21	0.0	0.0	0	0	0	0	0.0	0	1.1092033386230469	27235184265	19763123083.0
22	0.0	0.0	0	0	0	0	0.0	0	0.14490580558776855	9787417814	7808937309.0
20	0.0	0.0	0	0	0	0	0.0	0	0.380403995513916	33454607632	31170472323.0
14	0.0	0.0	0	0	0	0	0.0	0	1.0818707942962646	16906675428	15421083727.0
21	0.0	0.0	0	0	0	0	0.0009996891021728516	0	0.11830949783325195	14400837595	11699204961.0
11	0.0	0.0	0	0	0	0	0.0	0	0.020000219345092773	11692074074	11498420778.0
11	0.0	0.0	0	0	0	0	0.0	0	1.9573593139648438	4830432422	4507086769.0
17	0.0	0.0	0	0	0	0	0.0	0	0.026126861572265625	28859803976	27765485516.0
26	0.0	0.0	0	0	0	0	0.0	0	0.10463595390319824	38707803031	36264916272.0
16	0.0	0.0	0	0	0	0	0.0	0	1.745011568069458	1912644149	1904110577.0
15	0.0	0.0	0	0	0	0	0.0	0	0.6136908531188965	13649335910	12910580768.0
16	0.0	0.0	0	0	0	0	0.0	0	2.447953224182129	19747511615	19098151570.0
10	0.0	0.0	0	0	0	0	0.0	0	0.4033846855163574	778707735	848202060.0
12	0.0	0.0	0	0	0	0	0.0	0	0.47026753425598145	33715874546	32990865560.0
17	0.0	0.0	0	0	0	0	0.0	0	0.12056565284729004	21534543164	19399369357.0
21	0.0	0.0	0	0	0	0	0.0	0	1.210249900817871	34975503620	28303629559.0
16	0.0	0.0	0	0	0	0	0.0	0	0.47425198554992676	36115007704	35704600745.0
20	0.0	0.0	0	0	0	0	0.0	0	0.6157798767089844	5184353026	3493143590.0
11	0.0	0.0	0	0	0	0	0.0	0	0.9533853530883789	24483034351	24168385200.0
21	0.0	0.0	0	0	0	0	0.0	0	0.05838346481323242	5311998697	4703635085.0
19	0.0	0.0	0	0	0	0	0.0	0	0.10510897636413574	21573190003	19603888905.0
22	0.0	0.0	0	0	0	0	0.0	0	0.1540541648864746	6138043561	4535642570.0
14	0.0	0.0	0	0	0	0	0.0	0	0.17822551727294922	15200736975	14690973760.0
17	0.0	0.0	0	0	0	0	0.0	0	1.00130033493042	29867497943	28252450853.0
10	0.0	0.0	0	0	0	0	0.0	0	2.558781385421753	70731223	79783275.0
23	0.0	0.0	0	0	0	0	0.0	0	1.010270118713379	36629216131	35512374903.0
21	0.0	0.0	0	0	0	0	0.0	0	1.1241683959960938	27130774591	19514613782.0
24	0.0	0.0	0	0	0	0	0.0	0	1.6509625911712646	15577379552	14748114173.0
20	0.0	0.0	0	0	0	0	0.0009999275207519531	0	0.019064903259277344	39468850430	37132784313.0
18	0.0	0.0	0	0	0	0	0.0	0	1.9968640804290771	21760113901	15304848099.0
18	0.0	0.0	0	0	0	0	0.0	0	0.0350492000579834	33646819680	34261442203.0
20	0.0	0.0	0	0	0	0	0.0	0	3.9717953205108643	11557909811	10714738716.0
17	0.0	0.0	0	0	0	0	0.0	0	0.047991037368774414	21703919955	20822732686.0
16	0.0	0.0	0	0	0	0	0.0	0	0.046108245849609375	11062194637	10717015469.0
14	0.0	0.0	0	0	0	0	0.0	0	0.022158384323120117	31163864536	33823809929.0
22	0.0	0.0	0	0	0	0	0.0	0	0.27578043937683105	36512183937	33948191653.0
18	0.0	0.0	0	0	0	0	0.0	0	0.3780786991119385	37900102102	35772249695.0
20	0.0	0.0	0	0	0	0	0.0	0	1.05391526222229	35820926497	32142639853.0
18	0.0	0.0	0	0	0	0	0.0	0	0.27461719512939453	21492217364	15078227343.0
18	0.0	0.0	0	0	0	0	0.0	0	1.5289084911346436	38463319418	38815809284.0
15	0.0	0.0009999275207519531	0	0	0	0	0.0	0	1.4542584419250488	12080664055	11326796541.0
10	0.0	0.0	0	0	0	0	0.0	0	0.48426222801208496	6843600618	6526966849.0
10	0.0	0.0	0	0	0	0	0.0	0	0.38297224044799805	782673448	768407176.0
25	0.0	0.0	0	0	0	0	0.0	0	0.4789714813232422	10237889386	8300588977.0
24	0.0	0.0	0	0	0	0	0.0	0	0.2053234577178955	61639368530	53738529398.0
20	0.0	0.0	0	0	0	0	0.0	0	1.3547332286834717	33359934192	26746219747.0
18	0.0	0.0	0	0	0	0	0.0	0	0.22216367721557617	40016276754	38516583582.0
27	0.0	0.0	0	0	0	0	0.0	0	2.472017288208008	40680964717	38254852336.0
18	0.0	0.0	0	0	0	0	0.0	0	2.5111751556396484	4227791374	3767088258.0
24	0.0	0.0	0	0	0	0	0.0	0	0.6642282009124756	34551749193	31589403275.0
9	0.0	0.0	0	0	0	0	0.0	0	0.7662489414215088	12836058901	12474014695.0
14	0.0	0.0	0	0	0	0	0.0009999275207519531	0	1.481227159500122	4952823919	4556371080.0
14	0.0	0.0	0	0	0	0	0.0	0	0.005098581314086914	40318169250	38952690018.0
17	0.0	0.0	0	0	0	0	0.0	0	0.4714827537536621	5325960793	3767862346.0
19	0.0	0.0	0	0	0	0	0.0	0	0.05254244804382324	30213864536	29226570044.0
9	0.0	0.0	0	0	0	0	0.0	0	1.0612874031066895	4896058901	4575911427.0
